Topic,Count,Name,Representation,Representative_Docs
41,76,41_Audi,['Audi'],"['Coming up on Inside the Rings, three reinvented models debut in New York City. The 2019 Audi A6 demands more from every detail. Charging speeds accelerate in the 2019 Audi e-tron SUV.', 'Thank you for your interest, and welcome to the 2021 Audi A4 Quattro. With inspiration from the past and technology from the future, the Audi A4 embodies what a modern day sports sedan should be. Timeless and purposeful looks, luxurious and sporty interior, along with driving dynamics that will make you never want to get out, the A4 Quattro embodies the Audi brand in one cohesive package.', ""So this was from the very first beginning, a clear target. What I'm most proud of is that the Audi Aetron is 100.0% an Audi. You will see, smell, feel Audi in its design, in its quality, in its workmanship, in its technology.""]"
42,75,42_filtered_topic_terms_unavailable,['filtered_topic_terms_unavailable'],"[""We have the single frame grille but that has a new proportion so it's the really low and wide honeycomb grille. We have deliberately squeezed it in this direction to give it a new presence, a new sporty look. Headlights that stretch from the single frame grille are really slim."", ""You'll see a new lower profile cascading grille with a more pronounced horizontal separation between the upper and lower grille, standard dual LED projector headlights that more seamlessly integrate into the overall design, and standard LED daytime running lights all combining for a sleeker, more modern appearance. Plus you get a more aerodynamic design helping to improve fuel efficiency and adding highway speed driving stability."", 'The roof pillars are slimmer and the headlights more streamlined, and the available LED headlamps and daytime running lights combine with a signature grille design to emphasize the front-end width and the very low hood. Similar to the show cars from the last few years, the V-Motion grille is dominant and sets up the big rearward movement of the design itself, drawing your eyes from this wonderful hood through the cabin and off the rear of the car.']"
43,75,43_Toyota,['Toyota'],"[""This comprehensive safety story means Crown is ready for whatever the day may bring. The all-new 2023 Toyota Crown takes Toyota's commitment to quality, durability, and reliability, and elevates it to new heights. With its standout design, premium experience inside the cabin, and exhilarating performance on the road, Toyota Crown is the sedan reimagined."", ""When all of these factors are taken together, it's clear that Toyota Crown is a leader, a uniquely electrified flagship with style, performance, and technology. Want to learn more? Discover Toyota Crown today on toyota.com."", ""Take all of these factors together and it's clear that Toyota Crown is a leader, an electrified flagship packed with style, performance, and technology. Discover Toyota Crown today at toyota.com.""]"
44,71,"44_LLM label unavailable: pacifica, rogue, minivan, chrysler, midnight, crossover, that, edition, about, really","['LLM label unavailable: pacifica, rogue, minivan, chrysler, midnight, crossover, that, edition, about, really']","['The Neeshawn Edition, by the way, excuse me, the Midnight Edition for the Rogue is available in multiple colors. Head to Nissan.com if you want to check those out and get more details on exactly what the Rogue offers. What I love about it, again, is crossover of the year.', ""For more than 96 years, Chrysler has been an iconic American automotive brand and one that's earned a reputation for bringing breakthrough innovation and creating new segments for the mainstream market that delight customers. As you know, Chrysler created the minivan segment nearly 40 years ago and has created many award-winning products throughout that time. The Chrysler Pacifica Hybrid was the first and remains the only plug-in hybrid minivan."", ""The all-new 2017 Chrysler Pacifica delivers on everything our owners said they needed, wanted, and more. So let's take a minute to unbox the innovations you'll find in the new Pacifica. From any angle, it's easy to see that Pacifica makes a bold styling statement.""]"
45,70,"45_LLM label unavailable: president, welcome, please, gentlemen, ladies, vice, good, america, morning, everyone","['LLM label unavailable: president, welcome, please, gentlemen, ladies, vice, good, america, morning, everyone']","['Please welcome Group Vice President and General Manager, Toyota Division, Toyota Motor North America, Jack Hollis. Sporting events in one day. They saw the Kings.', ""We've assembled the right group of people here to help make today newsworthy and productive for you, including key members of our executive team. Joining us are Michael Simcoe, Vice President of GM Global Design, Helen Emsley, Executive Director of Global Buick and GMC Design, Mark Royce, Executive Vice President of GM Global Product Development, And Alan Beattie, President of GM North America, will also be joining us shortly."", 'Ladies and gentlemen, the Senior Vice President and General Manager of the Acura Division, Mr. Mike Accovetti. Good morning. Hi, everyone.']"
46,70,46_EV,['EV'],"['One is the high-density lithium-ion battery, which is a requirement of electric vehicles. There are 88 lithium-ion cells mounted on the car, which provide a cruising range of up to 155 km in optimal conditions on a single charge. The other is the newly designed electric motor that is very light and compact, yet offers excellent power output.', ""The i3's lithium-ion battery pack is encased in a sealed aluminum shell that is fully integrated into the underbody of the vehicle. The battery consists of eight separate modules, each consisting of 12 lithium-ion cells. Each of the eight modules weighs approximately 55 pounds for easy shipping and storage."", ""cars you know the battery race continues here you are breaking away with lithium iron yeah it's the same family of chemistry in the lithium chemistry but we're using lithium iron instead of lithium ion or lithium ion phosphate so we give up a little bit of power density but it's a much safer battery pack we don't have runaway thermal issues if you'll remember a few years ago there were laptop computers that were catching on fire that was the lithium ion chemistry because they continue to be used today yeah and if If you have a proper cooling system, you're fine.""]"
47,69,47_A,['A'],"['Now our US R&D team is leading a global group in developing the NSX, which will be produced at our new performance manufacturing center in Ohio. The original Acura NSX debuted in America 25 years ago next month. NSX stood for new sports experimental, but when it proved to be no experiment, the name stuck and NSX redefined what it meant to be a supercar.', ""here, the all-new Acura NSX. NSX Global Development Leader, Ted Klaus. Morning everyone, it's been my honor to lead development for this new Acura supercar, the next generation NSX."", 'To me the NSX is an epiphany. This car is awesome.']"
48,68,48_K,['K'],"['Candy is entering an exciting new chapter. Making electric cars more affordable on price, more available on production and more accessible via local dealerships has always been our three goals to make Kandy electric cars become a household necessity. On this historic day, we hope that you will become one of the first to reserve your place at the front of the line toward owning and driving your Kandy electric vehicle in 2020.', ""Both the Kandy K27 and K23 models are under $20,000 for the first 2,000 pre-orders. If you want to get the best pricing and be one of America's first to drive a Kandy, make sure to head to drive.kandyamerica.com to put in your $100 fully refundable deposit to lock in your spot. If you're still on the fence, maybe learning about how they drive will help you decide."", 'Today, after much anticipation and with growing market demand, we are proud to announce that Candy is enabling the auto evolution for all with its line of affordable electric vehicles. We are excited to present the first two models of our electric vehicles, K23 and K27, for the U.S. market, which are currently the most affordable models on the market. Today we mark this event as a milestone for the new era.']"
49,65,49_Fiat,['Fiat'],"[""Anthony, tell us about the goals, the aims of the McLaren P1. Well, part of McLaren's DNA... is to design cars that one can give you race car-like performance, but at the same time also be something that you can drive on the street. And if anything, P1 is this taken to its absolute extreme."", ""Looking at this great view, it's hard to imagine that it all started out as one man's dream, his true passion. From the McLaren Family Garage, here to MTC, the McLaren Technology Centre in the heart of England, it's fair to say we've come a long way. This is where it all started, Bruce's first race-winning car."", ""Looking at this great view, it's hard to imagine that it all started out as one man's dream, his true passion. From the McLaren Family Garage, here to MTC, the McLaren Technology Centre in the heart of England, it's fair to say we've come a long way. This is where it all started, Bruce's first race-winning car.""]"
50,65,50_EV,['EV'],"[""And it's interesting. It's a noise that's meant to sound like an AMG while not trying to sound like an internal combustion engine. Why don't we step on the gas and you'll hear what I'm talking about."", ""The sound of silence is actually a really important concept for us in air acoustics development for the e-tron because it doesn't have a combustion engine it's extremely quiet so that means that all other noise sources will be all the more prominent so we set ourselves the target of making a really really quiet vehicle for the e-tron. The e-tron was a very interesting project for an aerodynamicist."", 'This starts once the doors are closed, thanks to dedicated sound dampening and soundproofing materials throughout the cabin that help minimize noise from the outside. Both Limited and Platinum grades bring an even quieter ride, thanks to the addition of acoustic glass on the front side windows. This extra quiet environment helps passengers sink into comfort, especially with the SofTex trim found on XLE, XSE, and Bronze Edition.']"
51,64,51_Toyota,['Toyota'],"[""Meanwhile, SE Nightshade Edition enhances Corolla SE's appearance with a range of blacked-out accents, while the all-new Apex Edition maxes out the style and performance for both SE and XSE grades. So more than ever before, Corolla's different flavors mean genuinely different vehicles, but they all possess undeniable attitude. Corolla Apex Edition is a real head turner, and it's just as adept at turning corners."", ""This is the all-new 12th generation Toyota Corolla. Building on over 50 years of sales in the US, the 2020 Corolla sedan joins Corolla hatchback as one of the latest vehicles to be enhanced by the Toyota New Global Architecture, or TNGA. This new platform helps enhance Corolla's fun-to-drive charisma, while still maintaining the model's legendary value and dependability."", ""Classic grades include the modern L, LE, and XLE, along with the sporty SE and XSE grades, while Corolla Hybrid has the most efficient EPA-estimated fuel economy ratings in the lineup. Meanwhile, the Nightshade Edition intensifies Corolla SE's appearance with a range of blacked-out accents, while the Apex Edition amplifies the style and performance for both SE and XSE grades. So, now more than ever, Corolla's different flavors mean genuinely different vehicles, but they all possess the same undeniable attitude.""]"
52,64,52_Vehicle,['Vehicle'],"[""Now when it comes to safety, Sonata has you covered with a suite of standard and advanced SmartSense safety features. These include forward collision avoidance assist with pedestrian and cyclist detection, blind spot collision warning, lane keeping assist, lane following assist, surround view monitor, and blind spot view monitor, just to name a few. And there's so much more that comes with owning a Hyundai, like America's best warranty."", 'This is standard on your limited and inline trims. When it comes to safety, both Elantra and Elantra Hybrid have a lot going on with a suite of standard and available SmartSense safety features, like forward collision avoidance assist with pedestrian detection, blind spot collision warning, lane keeping assist, lane following assist, highway driving assist, surround view monitor, and blind spot view monitor, just to name a few.', ""The Sonata Hybrid incredibly gets up to 54 highway 52 combined and up to 680 mile driving range on the blue trim. Now when it comes to safety, the Sonata Hybrid is loaded with Hyundai SmartSense safety features like forward collision avoidance assist with pedestrian detection, blind spot collision avoidance assist, rear cross traffic collision avoidance assist, and reverse parking collision avoidance assist. You're also going to get a surround view monitor and a blind spot view monitor.""]"
53,62,53_Inf,['Inf'],"[""and really taking stock of what are the assets, what does the Infinity brand stand for, what does the organization look like, what resources we have and then I look forward to working with you Ben and the other men and women on the Infinity team globally to begin to craft our vision for where we want to take infinity and and how to get there so Perhaps I can get more specific answers to that question a few months from now well this one you may have to get a little more specific on because you know we have one from Keith Johan where he's asking What is your favorite infinity model so far?"", 'This morning we are about to launch Infiniti on a bold new journey. A new Infiniti brand direction built on a foundation of our past and guided by a very clear vision for the future. Infiniti began in 1989 primarily as a US brand.', ""This year, Infiniti's team unveiled the new Infiniti Emerge E concept for the first time in North America. It's the brand's hybrid sports car that gives a glimpse into Infiniti's future. It's impressive lines.""]"
54,59,54_EV,['EV'],"[""You're faster than that jet over there. It'll do the quarter mile in 8.9 seconds. This will be the first time that any car has broken nine seconds, any production car has broken nine seconds in a quarter mile."", ""This will be the first time that any car has broken two seconds at 0 to 60. It'll be the fastest to 100 miles an hour. 4.2 seconds to 100 miles an hour."", ""Okay. This is the base model. We're going to talk about things beyond base maybe next year sometime this is the base model base model will do 0 to 60 in 1.9 seconds okay it'll that is the fastest this will be the first time that any car has broken two seconds at 0 to 60 it'll be the fastest to 100 miles an hour 4.2 seconds to 100 miles an hour faster than that jet over there um it'll do the quarter mile in 8.9 seconds This will be the first time that any car has broken nine seconds, any production car has broken nine seconds and a quarter mile.""]"
55,59,55_Reg,['Reg'],"['The e-pedal allows you to start decelerate and hold the car with just one pedal. Releasing the accelerator results in cooperative control of regenerative brake and friction brake that stabilizes braking force. You can also hold the car on the hill without stepping on the brakes thanks to the friction brake.', 'And with that, the one-pedal driving lets you do is control the vehicle speed with your accelerator pedal. So when you want to accelerate it you just tip into the accelerator pedal and when you want to slow down you lift off and slowly lift off and it will start springing the vehicle to a stop. Now at any time you wanted to use your actual brakes, you could still do that too, right?', 'Press the accelerator pedal and you surge forward, experiencing the instantaneous torque that only the advanced electric drive powertrain of eDrive can deliver. E-Drive technology also has the advantage of one-pedal driving. Release the accelerator pedal and feel the instant braking effect of brake energy recuperation.']"
56,59,56_Audi,['Audi'],"['We plan to offer more than 20 new models until 2025. Some will be plug-in hybrids, and half of them will be fully electric. Following the Audi e-tron, we will launch the Audi e-tron sportsback next year, an electric-powered compact model in 2020, as well as a four-door Gran Turismo, which will be a spectacular car in the same year.', ""Doing them right when the time is right. And the time is right for electric to go Audi. I assure you, with the Audi e-tron you won't miss a thing."", 'Very cool. So there you have it. Electric is going everywhere, every day, with the Audi e-tron.']"
57,58,57_Vehicle,['Vehicle'],"[""Now all this talk of product design doesn't mean we'd forgotten how to design a good looking car. Now this car is wider at the rear than it is at the front. So it has a fantastic stance and sits so well for a car in this segment with this beautiful section running down here."", 'We managed to get the front axis more forward, we reduced the overhang and the car looks super low because of a lot of cool features. So we have that beautiful softly but still precise integrated quattro blisters which gives the car really powerful stance. The designer wants to have the car as low as possible and as wide as possible.', 'We managed to get the front axis more forward, we reduced the overhang, and the car looks super low because of a lot of cool features. So we have that beautiful, softly but still precise integrated quadroblisters, which gives the car really powerful stance. The designer wants to have the car as low as possible and as wide as possible.']"
58,56,58_Bu,['Bu'],"[""We really appreciate it. Now before I tell you about this brand new Regal Sportback, I'd like to offer some quick thoughts on the Buick brand. As some of you may know, I'm a Buick guy from way back."", 'The new Buick Regal is The next step in transforming the Buick brand into what many of us at General Motors over the last 10 years have hoped that we could make the Buick brand be. Are we going to unveil this car together? We are.', ""It's what Buick is and where Buick is going. It's a great example of why Buick attracts more Conquest customers than any GM brand. And it's emblematic of the kind of excitement Buick will offer as it continues its new vehicle rollout with a dozen more to come globally by 2020.""]"
59,55,59_Cargo,['Cargo'],"['Then push it upwards to disengage and place the cover under the floor compartment. As a last step, simply close the compartment. To put the cargo cover back in place, simply slide the edge of the interior cover over these two retaining pins and then fold it downwards until it engages.', ""There's an open storage area atop the dash just beneath the iDrive display. A single open cup holder is positioned at the front edge of the center console just in front of the iDrive controller. Additional snap-in cup holder attachments are located just in front of the permanent cup holder."", 'The Nero Control Console provides an optimal driving environment. For storage space, a push-button type glove box, a console front tray with a wireless charging system for smartphones, and an open-type variable-capacity cup holder tray are applied in the front seat area. In the back seat, you can use the cup holder by pulling the armrest forward.']"
60,55,60_Vancouver,['Vancouver'],"[""It's very exciting to be here today with our partners to speak to a great addition to our city's transportation future. The City of Vancouver sees electric vehicles like the iMeave before you today from Mitsubishi Motors as a way to move us closer to becoming the greenest city in the world."", ""I'd also like to thank you, City of Vancouver, BC Hydro and the Province of British Columbia and Mitsubishi Canada, for your forward thinking, students, and demonstrated commitment to small, efficient vehicles. You are ready to become a leader in consumer acceptance of electric vehicle technology. Thank you very much."", 'and supporting this early adoption of plug-in electric cars is one way that Vancouver demonstrates its desire to be the greenest city in the world. Our partnerships with stakeholders like the Vancouver Electric Vehicle Association as well as the BC-led government-led plug-in electric vehicle working group are helping us become a leader in the adoption of this technology and early adoption is critical for us to be leaders.']"
61,55,61_EV,['EV'],"[""It's designed, engineered, manufactured, sold and serviced here in America. It's an all new premium mid-sized sedan that's going to attract a wide range of buyers. Now, it's my pleasure to introduce a fantastic new vehicle, a car that's going to lead the way to an exciting new era of design and driving enthusiasm for Toyota."", 'In other words, value. Three grade levels will be offered with a projected, well-equipped Kix priced well under $19,000. So there you have it, the all-new Nissan Kix, with class above technology, expressive style, and fun-to-drive performance, all at a great price.', ""We believe that our new Nissan Kix, just as much as any vehicle in our lineup, should have technology that turns cars from plane machines to intelligent assistants. And that's what Nissan Intelligent Mobility brings to Kix and to our customers. That's why every Kix includes standard automatic emergency braking and forward collision warning.""]"
62,54,62_Cargo,['Cargo'],"[""That's not all. Prius' hatchback body style makes it incredibly practical, with up to 23.8 cubic feet of cargo space behind the second row. Lowering the 60-40 split-folding rear seats expands its capacity even more, making this electrified compact as versatile as it is attractive."", 'complete with conveniently designed latch locations that help with easy installation of car seats for children. All told, the inviting cabin boasts an impressive amount of passenger space, while the trunk can hold more than enough cargo for your next epic road trip or workout session. And if you need even more space to bring home that smart TV, just flip down the 60-40 split folding rear seats to really open up the cargo area.', ""Answer, well for the four cylinder engines we will use the S tronic transmission with seven speeds and for a six-cylinder engines we will use the already known tip tronic with eight speed transmission just for the guests S tronic and tip tronic that's a different technology isn't it yes the tip tronic is an automatic transmission while the S tronic is a dual clutch transmission now what we haven't mentioned either is the luggage compartment so question to you Christian any changes here and what what's the the volume we can offer the volume says Christian has remained unchanged and depending on whether you've got the rear seat folded down or not we can offer anything between 550 liters all the way up to 1,500 liters in trunk capacity with the rear seats folded down I'd just like to mention we've got the rear seat bench plus that can be adjusted quite to your needs and you can shift the seats in the length so extend your clearance for the knees and also of course the inclination of the seats can be adjusted that means you can adjust the comfort for those sitting in the rear for longer trips or if you need extra space in your trunk compartment you can also extend your trunk and luggage compartment with this movable rear seat bench.""]"
63,54,63_Digital,['Digital'],"[""And if you're looking for a really cool feature that can make a really big difference in your day, look no further than Hyundai Digital Key 2 Touch, where you can actually unlock your door and start your motor all by using your smartphone, no key fob required. Now this works with compatible iPhones and Android models, as well as with compatible Apple watches. And you can share your digital key to another driver's compatible smartphone."", 'IONIQ 5 has what you would call the keys to your future. The Hyundai Digital Key transforms your smartphone into a key fob, or you can use this handy key card. Place it next to the door to unlock it, use it to turn on the engine, and you can even share it with friends and family members by sending your digital key to their Android smartphone.', 'You push this button on the key fob, it can pull directly in and reverse out of a parking spot, perfect for tight places. Hyundai Digital Key, allowing you to transform your smartphone into a key fob or you can use this digital key card. place it next to the door to unlock, use it to start up the vehicle, and you can even share your digital key with a friend or a family member to their Android smartphone device.']"
64,53,64_EV,['EV'],"['So in addition to choosing your regular driving modes where you can pop it into sport and it fires up the combustion engine back into Bentley mode through comfort or into your custom settings where you can configure it through the infotainment system, you also now have the different E mode settings. So when I press this, it then offers us the various different E modes, for example, hybrid, hold and EV drive.', ""but they refer to it as the life module so you get in and pull the handle and shut the door again it is a keyless operated starting system so once you're inside you just push start and of course because it's an electric car it starts automatically in comfort mode we're going to go through some of the modes with you there's four drive modes but by default it starts in comfort mode So you don't get an engine sound on startup, you just get sort of a futuristic whine, electric whistle so to speak."", ""We have a lot of problems with them. Yes, that's why I said that in sport, you need to be able to drive in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode as in the same comfort mode And I think it was about two or three years ago when we were young, we didn't have a lot of fun, it was very clear.""]"
65,52,65_BMW,['BMW'],"[""This method is best for topping off the battery as it takes more than 20 hours to fully charge the i3 using this cable. Level 2 charging can be done using the BMW i charging station that's available for purchase exclusively from a BMW center. Designed to complement your BMW i vehicle, this hard-wired wall-mounted device reduces charging time for an empty i3 to about three and a half hours."", 'There are several ways you can charge your BMW i3 at home. BMW recommends Level 2 charging using the wall-mounted BMW i-charging station designed to complement your BMW i-vehicle, which reduces charging time for the BMW i3 to around three and a half hours. Now this station and other Level 2 home charging stations charge your BMW i3 at 240 volts from the convenience of your own home.', ""There are several ways to charge your BMW i3's high voltage battery, giving you a variety of convenient home and public charging options. Level 2 charging from a Level 2 home or public charging station, Level 1 charging from the occasional use cable, which comes with every BMW i3 vehicle, or DC charging from a DC charging station. Let's take a closer look at each of these.""]"
66,52,66_Inf,['Inf'],"[""Technology. Ever wonder who's in command? In an Infiniti Q50 there's no question."", 'So today, the Q50 has yet again moved forward to the next level, becoming even better and more advanced. So ladies and gentlemen, please welcome the new Infiniti Q50. Here it is, the new Infiniti Q50.', ""Hello, I'm Jane, a product specialist for Infiniti, and this is the all-new Infiniti Q50. If the Q50 name is new to you, you can be assured it's not going to be unfamiliar for long. The Q50 is the latest premium performance sedan from Infiniti.""]"
67,50,67_BMW,['BMW'],"['As you can see, the new BMW 5 Series is loaded with the most innovative technology to help you on the road. And remember, with the remote software upgrade, your BMW 5 Series is always up to date. And furthermore, you can easily add more features to your BMW, like the High Beam Assistant.', ""As we've already hinted at, all the new digital features in the new BMW 5 Series and i5, as well as all their familiar ones, meet the user in a new interface with a new user experience in the standard BMW Live Cockpit Plus or optional BMW Live Cockpit Professional. BMW Operating System 8.5 shows a new control display layout focused on first level interaction and individualization of the most important features."", ""So everything again has that feeling, has that feeling of like a very nice 7 series leather so you don't get you don't feel like okay I'm inside of an eco-friendly car obviously the quietness gives you that sensation and and the overall feeling of the car gives you the sensation of a futuristic eco-friendly car but the interior feels as luxurious as you would anticipate a brand new $130,000 BMW would so we'll go through some of the drive modes and we'll talk about this instrument cluster moving over here to the left you have your AC vents which are manually operated with a little tab centrally located tab and everything feels really quality everything feels really tangible to the touch so you know nothing is loose everything has a really quality heavy sensation to it you have your light switch your automatic off your daytime running lamps and full-on and your interior cabin lighting so you do have some information here at the bottom left that can be cycled through with this BC button so as I push this BC button this cycles through and of course you have your turn signals here on this stock functioning your turn signal is pretty easy everything is just like other BMWs so if you're if you're a BMW fan or you have other BMW cars getting into this car would be really easy to function and start driving right away you have your cruise control settings here on the left hand side of the steering wheel and this car is equipped with this, it automatically knows the speed limit where you are and it'll give you a visual signal of the speed limit here and there's a visual, I'm not sure if it shows on the camera, but there's a visual signal of the speed limit in my windscreen with the heads up display, full color heads up display.""]"
68,50,68_Ford,['Ford'],"[""But there's more. Focus also represents a step change in the way Ford develops vehicles globally. At Ford now, we're not talking about platforms."", ""It's the most innovative, the most dynamic and exciting car that we at Ford have ever built. So, ladies and gentlemen in the room, and all of you that have been watching online, thank you very much for joining us today. And on behalf of the whole team, I'd like to welcome you all to the new Ford Focus."", 'My focus is my family. My focus is to help people. So here it is, the all-new Ford Focus.']"
69,50,69_Ferrari,['Ferrari'],"['But it seems that this year the Ferrari is really more competitive. Ferrari have better, who is also a splendid driver. I spent together, we spent together some days in Thailand in 2012 in the race of champions.', ""The Gutt Cancer Foundation. Well ladies and gentlemen we are all let you know we're going to have to get a bit of a round of applause and point out that covers off a couple of specs on this car Ferrari made the LaFerrari three years ago and LaFerrari stands for E Ferrari it was the definitive Ferrari supercar when they came up with their 70th anniversary they wondered how they could top the LaFerrari one suggestion was to take the top off it and turn it into a convertible this is a 950 horsepower car it has a hybrid engine it goes from zero to 103 seconds ladies and gentlemen so if you want to get around the Royal Oak roundabout or change lanes on the Auckland motorway this is the car to do it in and it's got a 6.3 litre V12 delivery engine and as I say 950 horsepower powertrain enough for me but if you're gonna make some noise if you want to see the La Ferrari Aperta that covers off this 10 million dollar supercar ladies and gentlemen let's have a look This is a rare opportunity."", 'And if you drive it, you will feel all the innovations, how they work to support the Ferrari driving emotions. Ferrari always redefines the limits of the possible. The SF Envanta Spider is the perfect embodiment of this spirit.']"
